   2.0973292e+00   3.8125502e+00   2.0000000e+00
   5.0188513e+00   5.8331223e+00   2.0000000e+00
   7.0270292e+00   7.2801793e+00   3.0000000e+00
   3.6935888e+00   2.1465723e+00   1.0000000e+00
   6.0446857e+00   7.0332251e+00   3.0000000e+00
   5.3657130e+00   5.5385867e+00   2.0000000e+00
   9.0935474e+00   9.2513262e+00   3.0000000e+00
   6.6954408e+00   4.2736786e+00   3.0000000e+00
   2.2752366e+00   3.9018136e+00   2.0000000e+00
   7.3411562e+00   6.8124681e+00   3.0000000e+00
   3.6560444e+00   1.1386636e+00   1.0000000e+00
   3.8767791e+00   1.0267776e+00   1.0000000e+00
   8.9909268e+00   4.5069047e+00   3.0000000e+00
   4.1600186e+00   1.4331759e+00   1.0000000e+00
   8.0405941e+00   2.2655481e+00   3.0000000e+00
   7.1388878e+00   7.2878708e+00   3.0000000e+00
   8.5966215e+00   7.4169737e+00   3.0000000e+00
   8.9378651e+00   2.6987017e+00   3.0000000e+00
   3.5841172e+00   2.2578670e+00   1.0000000e+00
   3.5989398e+00   1.3820009e+00   1.0000000e+00
   4.3796518e+00   2.8069961e+00   1.0000000e+00
   4.1332270e+00   1.1463859e+00   1.0000000e+00
   6.0083051e+00   5.5838827e+00   3.0000000e+00
   2.1883739e+00   4.0005539e+00   2.0000000e+00
   6.1148723e+00   6.6584272e+00   3.0000000e+00
   4.5795534e+00   2.5541498e+00   1.0000000e+00
   3.7698350e+00   3.6167872e+00   1.0000000e+00
   7.7594444e+00   6.9826428e+00   3.0000000e+00
   1.0843281e+01   7.0296342e+00   3.0000000e+00
   1.0147206e+01   8.0857577e+00   3.0000000e+00
   3.6390149e+00   4.9227830e+00   2.0000000e+00
   5.5996002e+00   6.4805439e+00   3.0000000e+00
   6.2991050e+00   3.0574905e+00   3.0000000e+00
   5.2762587e+00   2.0793558e+00   1.0000000e+00
   4.2873701e+00   1.8300425e+00   1.0000000e+00
   6.8738841e+00   3.3692929e+00   3.0000000e+00
   1.0700432e+01   6.1639202e+00   3.0000000e+00
   3.2538579e+00   1.5890764e+00   1.0000000e+00
   8.2767904e+00   2.0162790e+00   2.0000000e+00
   7.9219290e+00   7.8614606e+00   3.0000000e+00
   2.6826904e+00   1.9782027e+00   1.0000000e+00
   1.5249274e+00   3.4555368e+00   2.0000000e+00
   8.3572423e+00   4.1707392e+00   2.0000000e+00
   8.5239778e+00   6.4953863e+00   3.0000000e+00
   3.5087574e+00   5.6861635e+00   2.0000000e+00
   4.0904497e+00   2.1888700e+00   1.0000000e+00
   1.2125158e+00   2.7534793e+00   2.0000000e+00
   6.3773032e+00   7.3349062e+00   3.0000000e+00
   5.3131806e+00   2.6255220e+00   1.0000000e+00
   6.6882873e+00   4.0446027e+00   3.0000000e+00
   7.2882391e+00   7.4348223e+00   3.0000000e+00
   3.8554961e+00   3.3222575e+00   1.0000000e+00
   5.3336636e+00   6.8844962e+00   3.0000000e+00
   2.6864253e+00   4.7496756e+00   2.0000000e+00
   2.4882519e+00   4.0499348e+00   2.0000000e+00
   9.0155589e+00   8.4986724e+00   3.0000000e+00
   4.2864636e+00   6.5941364e+00   3.0000000e+00
   3.0218438e+00   2.1293157e+00   1.0000000e+00
   6.6949094e+00   5.3416781e+00   2.0000000e+00
   2.2055901e+00   3.3526171e+00   2.0000000e+00
   7.6047227e+00   6.5739398e+00   3.0000000e+00
   7.4358457e+00   8.2583249e+00   3.0000000e+00
   3.5406218e+00   1.2302896e+00   1.0000000e+00
   3.6177580e+00   7.6579484e+00   3.0000000e+00
   7.3204408e+00   8.6492313e+00   3.0000000e+00
   5.6441326e+00   4.9358804e+00   2.0000000e+00
   4.3594109e+00   2.6196122e+00   1.0000000e+00
   5.7052475e+00   2.0948003e+00   1.0000000e+00
   7.7970411e+00   8.8693745e+00   3.0000000e+00
   4.8521701e+00   4.4229864e+00   3.0000000e+00
   6.0877626e+00   1.0267749e+00   3.0000000e+00
   8.0769687e+00   3.6132259e+00   3.0000000e+00
   7.9693642e+00   5.1037221e+00   3.0000000e+00
   4.3112039e+00   2.4042045e+00   1.0000000e+00
   7.3380505e+00   4.6145765e+00   2.0000000e+00
   4.3328178e+00   5.6688904e+00   3.0000000e+00
   5.4109619e+00   6.0360445e+00   3.0000000e+00
   5.2209360e+00   2.2709213e+00   1.0000000e+00
   7.2934995e+00   5.8462636e+00   3.0000000e+00
   6.4830923e+00   5.3321355e+00   3.0000000e+00
   9.2884627e+00   5.1929353e+00   3.0000000e+00
   7.3857820e+00   6.8374611e+00   3.0000000e+00
   8.9666212e+00   6.0021261e+00   3.0000000e+00
   1.8896550e+00   3.4311626e+00   2.0000000e+00
   6.4309164e+00   8.4112522e+00   3.0000000e+00
   8.8814685e+00   4.8407031e+00   3.0000000e+00
   5.0192173e+00   1.9847268e+00   1.0000000e+00
   1.1744105e+00   2.3179261e+00   2.0000000e+00
   1.2827581e+00   3.3145586e+00   2.0000000e+00
   4.6395969e+00   1.7045158e+00   1.0000000e+00
   7.8170489e+00   5.1405997e+00   3.0000000e+00
   1.0767145e+01   7.4015119e+00   3.0000000e+00
   3.6751717e+00   2.6106941e+00   1.0000000e+00
   7.2215602e+00   6.7619032e+00   3.0000000e+00
   8.8476090e+00   5.7652805e+00   3.0000000e+00
   8.6041523e+00   3.9868957e+00   3.0000000e+00
   5.2263265e+00   2.8700675e+00   3.0000000e+00
   1.9689249e+00   5.7206540e+00   3.0000000e+00
   6.7568553e+00   6.4668323e+00   3.0000000e+00
   6.5187830e+00   5.1857727e+00   2.0000000e+00
   4.2804789e+00   6.0080734e+00   3.0000000e+00
   7.7140067e+00   3.3097922e+00   3.0000000e+00
   2.1973192e+00   4.3444812e+00   2.0000000e+00
   8.6165343e+00   2.0924022e+00   2.0000000e+00
   6.5075631e+00   6.6126142e+00   3.0000000e+00
   8.3925597e+00   7.7507588e+00   3.0000000e+00
   5.9124117e+00   3.9042004e+00   3.0000000e+00
   5.4781375e+00   5.0566474e+00   3.0000000e+00
   4.7252619e+00   1.4760408e+00   1.0000000e+00
   7.4845369e+00   6.6119826e+00   3.0000000e+00
   8.1120507e+00   3.2359984e+00   2.0000000e+00
   9.0785303e+00   6.8589005e+00   3.0000000e+00
   7.3989571e+00   8.2714310e+00   3.0000000e+00
   3.8709067e+00   2.3281218e+00   1.0000000e+00
   3.4876823e+00   1.4760390e+00   1.0000000e+00
   5.0935926e+00   2.0114858e+00   3.0000000e+00
   3.5033519e+00   4.8353212e+00   2.0000000e+00
   7.1083485e+00   4.0136783e+00   3.0000000e+00
   3.3955632e+00   3.2306448e+00   1.0000000e+00
   8.1359248e+00   4.4878458e+00   3.0000000e+00
   4.2058879e+00   2.3577837e+00   1.0000000e+00
   3.0973951e+00   1.9199266e+00   1.0000000e+00
   5.2885118e+00   8.0185233e+00   3.0000000e+00
   4.8736606e+00   5.6141540e+00   2.0000000e+00
   8.5739197e+00   5.8682457e+00   3.0000000e+00
   1.0385108e+01   6.5167667e+00   3.0000000e+00
   1.0032262e+01   6.2311874e+00   3.0000000e+00
   6.6376861e+00   3.5906218e+00   3.0000000e+00
   2.3716253e+00   3.9059353e+00   2.0000000e+00
   5.4943371e+00   7.3235900e+00   3.0000000e+00
   6.5302028e+00   7.1176958e+00   3.0000000e+00
   6.3319345e+00   4.8228627e+00   2.0000000e+00
   3.1898939e+00   6.5470988e+00   3.0000000e+00
   7.9171651e+00   7.7936334e+00   3.0000000e+00
   1.5820096e+00   2.8355945e+00   2.0000000e+00
   6.9108713e+00   5.0144379e+00   2.0000000e+00
   8.6088498e+00   2.9385262e+00   2.0000000e+00
   6.2999915e+00   7.9572541e+00   3.0000000e+00
   7.3572239e+00   6.8625133e+00   3.0000000e+00
   4.3732729e+00   5.5969289e+00   3.0000000e+00
   5.7049143e+00   6.4941722e+00   3.0000000e+00
   8.7631129e+00   5.6391946e+00   3.0000000e+00
   5.1929770e+00   2.3649106e+00   3.0000000e+00
   5.6838694e+00   2.7933096e+00   1.0000000e+00
   1.8444174e+00   3.1229464e+00   2.0000000e+00
   1.0291405e+01   1.6360466e+00   3.0000000e+00
   9.6652527e+00   7.9018912e+00   3.0000000e+00
   3.9585281e+00   4.9811198e+00   2.0000000e+00
   7.0995022e+00   5.3333240e+00   2.0000000e+00
   9.5979886e+00   7.3949825e+00   3.0000000e+00
   8.8910604e+00   6.0520920e+00   3.0000000e+00
   7.0234965e+00   7.9055071e+00   3.0000000e+00
   4.7736153e+00   4.1516676e+00   3.0000000e+00
   4.7183314e+00   4.9965784e+00   3.0000000e+00
   7.0477311e+00   5.2173122e+00   3.0000000e+00
   7.3065964e+00   5.9652469e+00   3.0000000e+00
   5.8306884e+00   1.0380622e+01   3.0000000e+00
   4.5771427e+00   2.0371144e+00   1.0000000e+00
   8.8654511e+00   5.6362188e+00   3.0000000e+00
   3.2705215e+00   1.6545264e+00   1.0000000e+00
   6.3879530e+00   6.3258495e+00   3.0000000e+00
   3.4639379e+00   2.4047747e+00   3.0000000e+00
   3.7953519e+00   2.4797522e+00   1.0000000e+00
   4.9752091e+00   2.3399255e+00   1.0000000e+00
   4.5260409e+00   3.1687692e+00   1.0000000e+00
   3.2890077e+00   2.3524639e+00   1.0000000e+00
   1.0006851e+01   9.1406602e+00   3.0000000e+00
   3.0686509e+00   8.8163877e+00   3.0000000e+00
   2.9053703e+00   4.5592525e+00   2.0000000e+00
   8.7780084e+00   5.9878423e+00   3.0000000e+00
   3.4151583e+00   2.5648894e+00   1.0000000e+00
   2.9912553e+00   8.0280325e+00   3.0000000e+00
   5.3847099e+00   4.8193121e+00   3.0000000e+00
   3.8596240e+00   2.7005166e+00   1.0000000e+00
   6.0287750e+00   9.6208228e+00   3.0000000e+00
   2.9113456e+00   4.9852662e+00   2.0000000e+00
   1.5022953e+00   3.0771641e+00   2.0000000e+00
   4.8454843e+00   2.0549506e+00   1.0000000e+00
   3.5376748e+00   1.6997813e+00   1.0000000e+00
   5.2639898e+00   5.8771440e+00   2.0000000e+00
   4.8884450e+00   4.0957430e+00   3.0000000e+00
   8.1513045e+00   2.9741956e+00   2.0000000e+00
   7.0006828e+00   4.4765722e+00   3.0000000e+00
   6.7932218e+00   7.6794270e+00   3.0000000e+00
   9.1532671e+00   2.9593133e+00   3.0000000e+00
   1.0744460e+00   2.2144105e+00   2.0000000e+00
   8.7331557e+00   2.1471811e+00   2.0000000e+00
   8.0990839e+00   5.3029983e+00   3.0000000e+00
   6.3807144e+00   4.6676003e+00   3.0000000e+00
   7.1917613e+00   5.9325770e+00   3.0000000e+00
   7.7354892e+00   4.3665027e+00   2.0000000e+00
   2.5610548e+00   7.6478274e+00   3.0000000e+00
   7.0649935e+00   5.3459078e+00   3.0000000e+00
   3.0593660e+00   2.7635935e+00   1.0000000e+00
   6.0956849e+00   4.1767168e+00   3.0000000e+00
   1.6796113e+00   3.2264690e+00   2.0000000e+00
   6.5943708e+00   5.5903623e+00   2.0000000e+00
   6.6046707e+00   8.7009631e+00   3.0000000e+00
   6.4511420e+00   8.3427920e+00   3.0000000e+00
   5.7573215e+00   7.3028045e+00   3.0000000e+00
   6.4010042e+00   5.6772225e+00   2.0000000e+00
   3.9097386e+00   4.9769590e+00   2.0000000e+00
   3.4330060e+00   2.5321703e+00   1.0000000e+00
   8.4508570e+00   7.5544314e+00   3.0000000e+00
   8.5990076e+00   7.5205420e+00   3.0000000e+00
   8.3161991e+00   4.3581528e+00   3.0000000e+00
   5.5660311e+00   2.2840016e+00   1.0000000e+00
   4.2968672e+00   1.4468869e+00   1.0000000e+00
   9.2716899e+00   3.2925148e+00   3.0000000e+00
   6.9952639e+00   3.4008001e+00   3.0000000e+00
   6.3234307e+00   1.8990378e+00   3.0000000e+00
   6.7317964e+00   5.3018057e+00   2.0000000e+00
   9.3611117e+00   6.2049955e+00   3.0000000e+00
   2.1752960e+00   4.1998690e+00   2.0000000e+00
   8.2525944e+00   5.3541409e+00   3.0000000e+00
   7.0068574e+00   8.2518024e+00   3.0000000e+00
   7.0381944e+00   4.9335046e+00   3.0000000e+00
   4.2340653e+00   5.9354573e+00   3.0000000e+00
   3.4544507e+00   2.9533796e+00   1.0000000e+00
   4.2327155e+00   3.2490825e+00   1.0000000e+00
   5.1364177e+00   1.7729264e+00   1.0000000e+00
   8.7099461e+00   2.0638757e+00   2.0000000e+00
   4.3843945e+00   2.5178626e+00   1.0000000e+00
   8.3661045e+00   3.1175814e+00   2.0000000e+00
   4.2005304e+00   2.3138401e+00   1.0000000e+00
   7.3643101e+00   5.9604440e+00   3.0000000e+00
   5.2798570e+00   2.5559025e+00   3.0000000e+00
   4.0737588e+00   1.6640121e+00   3.0000000e+00
   4.6255967e+00   6.4043327e+00   3.0000000e+00
   7.5565275e+00   6.5578697e+00   3.0000000e+00
   8.4517948e+00   3.3157217e+00   2.0000000e+00
   6.8977740e+00   4.8871586e+00   3.0000000e+00
   5.9170535e+00   1.9180753e+00   3.0000000e+00
   3.3812591e+00   2.8218775e+00   1.0000000e+00
   4.4998059e+00   2.2369949e+00   1.0000000e+00
   6.1317063e+00   9.5880936e+00   3.0000000e+00
   4.1374015e+00   1.3076732e+00   1.0000000e+00
   7.3594362e+00   4.0445762e+00   3.0000000e+00
   8.3629640e+00   1.0335999e+01   3.0000000e+00
   1.0793244e+01   6.0598042e+00   3.0000000e+00
   1.8063753e+00   3.7488837e+00   2.0000000e+00
   3.8062239e+00   5.2054389e+00   2.0000000e+00
   4.0506310e+00   2.9545476e+00   1.0000000e+00
   5.3660853e+00   1.7955341e+00   1.0000000e+00
   4.1024058e+00   3.1336399e+00   1.0000000e+00
   4.8682654e+00   4.9370571e+00   3.0000000e+00
   1.8607035e+00   6.8434023e+00   3.0000000e+00
   8.3384661e+00   8.5992433e+00   3.0000000e+00
   1.7974871e+00   4.3665041e+00   2.0000000e+00
   9.6650279e+00   4.1237114e+00   3.0000000e+00
   3.5063665e+00   5.5017488e+00   2.0000000e+00
   5.1110834e+00   5.9782894e+00   2.0000000e+00
   5.1271656e+00   6.2728304e+00   3.0000000e+00
   6.5164584e+00   6.1169286e+00   3.0000000e+00
   7.7217892e+00   4.1118234e+00   2.0000000e+00
   1.0940237e+01   6.5649432e+00   3.0000000e+00
   6.6763513e+00   3.4358970e+00   3.0000000e+00
   4.5497647e+00   1.8960646e+00   1.0000000e+00
   4.8657067e+00   1.9329581e+00   1.0000000e+00
   8.5922078e+00   3.2359849e+00   2.0000000e+00
   2.3007487e+00   2.6832279e+00   1.0000000e+00
   5.9845825e+00   6.8779533e+00   3.0000000e+00
   8.1452306e+00   1.0889931e+01   3.0000000e+00
   4.4558293e+00   3.1229780e+00   1.0000000e+00
   6.8538501e+00   6.6590084e+00   3.0000000e+00
   6.1913288e+00   1.6634218e+00   3.0000000e+00
   5.7006573e+00   4.9477741e+00   2.0000000e+00
   4.1297092e+00   2.0216880e+00   1.0000000e+00
   4.7485100e+00   2.2078391e+00   1.0000000e+00
   2.7558918e+00   2.2727281e+00   1.0000000e+00
   7.0262978e+00   4.9864402e+00   2.0000000e+00
   2.6520284e+00   6.6405097e+00   3.0000000e+00
   5.2306896e+00   6.2008778e+00   3.0000000e+00
   6.9191721e+00   4.5259658e+00   2.0000000e+00
   6.3766336e+00   6.0801176e+00   3.0000000e+00
   8.5988516e+00   4.8990214e+00   3.0000000e+00
   5.5172544e+00   2.4940486e+00   1.0000000e+00
   6.8888893e+00   5.5630854e+00   3.0000000e+00
   4.2070364e+00   1.6605061e+00   1.0000000e+00
   7.1577556e+00   4.3980309e+00   2.0000000e+00
   4.1124634e+00   2.1715547e+00   1.0000000e+00
   6.9911024e+00   3.4579468e+00   3.0000000e+00
   6.9099245e+00   9.1013943e+00   3.0000000e+00
   8.4833110e+00   3.0086977e+00   2.0000000e+00
   4.4396854e+00   1.7926170e+00   1.0000000e+00
   8.0061401e+00   3.1973389e+00   2.0000000e+00
   4.5129803e+00   3.6596166e+00   1.0000000e+00
   8.6587940e+00   2.3506739e+00   2.0000000e+00
   5.2674654e+00   4.2903467e+00   3.0000000e+00
   4.0987833e+00   2.2513743e+00   1.0000000e+00
   4.6819117e+00   2.8897427e+00   1.0000000e+00
   8.4887830e+00   4.9757367e+00   3.0000000e+00
   8.4555216e+00   5.9521115e+00   3.0000000e+00
   4.6451523e+00   5.0745099e+00   2.0000000e+00
   4.2934970e+00   4.8044003e+00   3.0000000e+00
   3.8105957e+00   8.6825241e+00   3.0000000e+00
   7.8552588e+00   7.3343467e+00   3.0000000e+00
   1.9877793e+00   2.6065104e+00   2.0000000e+00
   8.0934007e+00   9.7862312e+00   3.0000000e+00
   9.9584453e+00   5.5903583e+00   3.0000000e+00
   5.2010248e+00   7.6234329e+00   3.0000000e+00
   4.3600307e+00   3.0366662e+00   1.0000000e+00
   6.8823210e+00   5.1691730e+00   3.0000000e+00
   5.3673149e+00   2.4612969e+00   1.0000000e+00
   7.5914526e+00   3.5436253e+00   3.0000000e+00
   5.3595807e+00   2.4732082e+00   1.0000000e+00
   9.4294744e+00   5.1762658e+00   3.0000000e+00
   6.9150648e+00   5.4945714e+00   2.0000000e+00
   5.3974587e+00   9.0883192e+00   3.0000000e+00
   6.5295094e+00   5.4642320e+00   3.0000000e+00
   6.8703774e+00   4.4331323e+00   3.0000000e+00
   7.8622433e+00   4.7234680e+00   2.0000000e+00
