 -1.0749974e-001 -7.3475897e-002  3.5363579e+000  1.2508676e+000  1.7887422e+000  1.1977940e+000  3.4994692e+000  3.4432884e-001  3.5954568e+000  3.4358074e+000  1.4692747e+000  1.2741991e+000  1.0000000e+000
 -4.7921264e-001 -2.6668646e-001  2.5143771e+000  3.3522182e-002  6.7820577e-001  8.0648817e-001  3.0573120e-001  5.5476147e-001  4.8390597e-001  1.8294304e+000  3.3329238e+000  3.7369842e+000  1.0000000e+000
  2.4023207e-001 -2.2115395e-001  1.9796099e+000  2.4175578e-001  2.5489902e+000  2.5105186e+000  1.8846952e+000  1.4345534e+000  2.3284403e+000  2.8367201e-001  2.9430317e+000  6.7609913e-001  1.0000000e+000
 -5.1260460e-001 -2.8871253e-001  1.9092748e+000  3.0664891e+000  1.7463188e+000  6.0973085e-001  2.0783474e-001  2.3058236e-001  5.0534627e-001  2.4663544e+000  3.5405870e+000  2.3770233e+000  1.0000000e+000
 -6.1088432e-001  5.9071314e-001  3.1673822e+000  3.1716733e-001  1.6645598e-001  2.2282008e-001  3.4343232e+000  3.2725854e+000  3.7285237e+000  6.0704504e-001  1.3904911e+000  2.3069397e+000  1.0000000e+000
  5.4821073e+000  4.3803733e+000  3.8865302e+000  3.4504643e+000  2.6793745e+000  7.6746307e-001  3.0947822e+000  1.4053815e+000  3.6617655e+000  5.2249955e-001  3.3557585e+000  3.8460788e+000  2.0000000e+000
  2.3012271e+000  5.2783917e+000  1.2188646e+000  2.0451072e+000  3.2290083e+000  1.6089834e+000  2.4908578e+000  6.3338867e-001  2.0235462e+000  1.2261617e+000  2.5149141e+000  2.2268420e+000  2.0000000e+000
  2.0582237e+000  4.9880468e+000  5.9996047e-001  3.8895639e+000  2.4306167e+000  1.8930416e+000  1.9351637e+000  1.9397852e+000  5.5605189e-002  2.2335462e+000  8.0327812e-001  2.2166536e+000  2.0000000e+000
  4.3969232e+000  4.6719033e+000  3.6328376e+000  1.9613069e+000  3.6938180e+000  2.9488489e+000  2.5582616e+000  2.6162638e+000  3.0815617e+000  1.5621332e+000  2.5996054e+000  1.2607839e+000  2.0000000e+000
  4.8136489e+000  3.6474659e+000  2.9511748e+000  1.1177598e+000  2.8882059e+000  2.3609447e+000  2.4144983e+000  1.0725394e+000  6.4084514e-001  1.2164714e+000  1.5006221e-001  3.9004418e+000  2.0000000e+000
  3.9583787e+000  3.7468576e+000  8.6334212e-001  3.8737777e-001  1.3804311e+000  1.4034415e+000  7.1904619e-001  2.7272943e+000  1.0410028e+000  7.9405595e-001  2.9254937e+000  3.8274026e+000  2.0000000e+000
  3.0140326e+000  4.2396608e+000  2.0287101e+000  3.2019323e+000  3.7669076e+000  6.7772786e-001  1.9273251e+000  1.2597046e+000  3.0458944e+000  1.1645992e+000  1.3203304e+000  9.3262814e-001  2.0000000e+000
  3.0062719e+000  4.0167806e+000  2.0359866e+000  2.8014809e+000  1.6959483e+000  1.1423910e+000  8.7601388e-001  2.2079609e+000  1.0168025e+000  2.6291771e+000  8.2617905e-001  1.2285316e+000  2.0000000e+000
  3.3186394e+000  3.0179205e+000  3.3024402e+000  1.0084957e+000  1.2760222e-001  2.0412336e+000  3.8251640e+000  9.5530770e-001  2.1794735e+000  3.0934575e+000  1.8300110e+000  3.5745242e+000  2.0000000e+000
  5.3886901e+000  5.2391434e+000  2.4057574e+000  3.9808591e+000  1.2711791e+000  6.8657461e-001  5.2378170e-001  3.3631220e+000  3.0280630e+000  3.5415850e+000  7.7803385e-001  3.1537879e+000  2.0000000e+000
  3.6723471e+000  3.5619553e+000  3.3558549e+000  1.8752038e+000  2.4688751e+000  1.7718286e+000  3.8068536e-001  3.9819732e+000  3.7848080e+000  7.3749409e-001  2.8245826e+000  1.9621015e+000  2.0000000e+000
  4.1187106e+000  3.7464749e+000  1.3406711e+000  6.9216502e-001  1.4645187e+000  1.8213945e-001  1.9107694e+000  3.8507626e+000  3.4509587e+000  3.8505271e+000  2.5354463e+000  3.5410567e+000  2.0000000e+000
  5.2609614e+000  5.2760866e+000  3.7128581e+000  3.1853763e+000  2.3589687e+000  3.7497131e-001  6.5128178e-001  2.8512005e+000  2.3782387e+000  4.1093677e-001  5.9493138e-001  3.6038422e+000  2.0000000e+000
  6.5086320e+000  3.9710385e+000  7.3069834e-002  1.1418158e+000  3.0254436e+000  1.9637386e+000  2.5159164e+000  2.9859198e+000  3.8372826e+000  7.9222712e-001  1.6487612e+000  3.4658267e+000  2.0000000e+000
  1.9681818e+000  9.1949733e-001  3.6283709e+000  1.8865565e+000  1.6504970e+000  2.1023076e+000  4.8035468e-002  1.9209646e-001  1.6841554e+000  3.8998556e+000  9.6339793e-001  2.0127838e+000  2.0000000e+000
  4.9904564e+000  3.3633797e+000  2.4669093e+000  3.5683177e+000  1.9344243e+000  3.9346085e+000  5.7233124e-001  1.2942691e+000  1.4821699e+000  6.3850607e-001  2.4929870e+000  3.6342917e+000  2.0000000e+000
  1.9484366e+000  3.4618065e+000  2.5036289e+000  2.6425531e+000  2.0936462e+000  3.6349134e+000  6.5309126e-001  4.9658611e-001  1.2801198e+000  2.5329862e+000  2.5587427e+000  7.2365963e-001  2.0000000e+000
  5.6446131e+000  1.5803889e+000  2.1112213e+000  2.0415629e+000  4.6757811e-001  2.2922558e+000  1.9879081e+000  4.1721830e-001  2.5336788e+000  1.1639892e+000  4.7881496e-001  2.6311804e+000  2.0000000e+000
  3.6140566e+000  3.3400890e+000  8.7343673e-001  1.8401871e+000  3.3253622e+000  3.3220944e+000  2.6385378e+000  2.7524025e+000  3.9338926e+000  2.8346981e+000  1.1545234e+000  3.5127007e+000  2.0000000e+000
  3.3037593e+000  4.6576848e+000  3.3988476e+000  3.4985028e-001  2.1973589e+000  3.2836028e+000  8.7221489e-001  2.5846109e+000  1.8305169e+000  5.0884213e-001  4.2631935e-001  3.6594952e-001  2.0000000e+000
  4.0757819e+000  3.0647767e+000  3.8508781e+000  1.3879630e+000  3.4904829e+000  3.9799617e+000  2.3863773e+000  4.8195722e-001  1.4696749e-002  2.8322023e-001  2.0986406e+000  3.0393132e+000  2.0000000e+000
  4.1878552e+000  3.1521514e+000  7.4736445e-001  2.5772216e+000  3.6147573e+000  3.9445913e+000  2.5588845e+000  2.9558627e-001  2.8253683e+000  3.2470711e-001  2.2447049e+000  2.5647106e+000  2.0000000e+000
  3.3218194e+000  2.6836140e+000  2.0819815e+000  2.7446471e-001  8.3516314e-001  3.5914494e-001  9.5534724e-001  2.9135361e+000  6.5831077e-002  1.1367462e+000  3.0310627e+000  2.5767058e+000  2.0000000e+000
  2.3123774e+000  4.0459004e+000  1.7995784e+000  9.6390580e-001  5.8976666e-001  3.2962305e+000  5.2295538e-001  1.3927553e+000  3.0533115e+000  3.6121916e+000  3.2159750e+000  1.0129521e+000  2.0000000e+000
  3.9332971e+000  2.7027612e+000  1.7274682e+000  2.8189728e+000  3.2915489e-001  1.1906766e+000  3.0472697e+000  7.7316055e-001  2.4874765e+000  3.2404826e+000  7.2415793e-001  1.3023252e+000  2.0000000e+000
 -2.3248130e+000  4.9280897e+000  3.9459010e+000  3.3740878e+000  8.8290892e-001  8.6871696e-001  3.5056801e+000  2.8498220e+000  1.8285393e+000  2.0628616e+000  2.7473080e+000  3.2181565e+000  3.0000000e+000
 -1.1652544e+000  4.9622110e+000  1.0177490e+000  5.4674942e-001  1.6860485e+000  3.3836710e+000  2.5111432e-001  3.7075071e-001  3.2084527e+000  2.1532470e+000  3.7530497e+000  3.4103671e+000  3.0000000e+000
 -1.1689240e+000  4.1874511e+000  1.1698042e+000  2.0865628e+000  2.6983059e+000  2.4631226e+000  1.7674443e+000  3.0210233e-001  1.0362496e+000  2.2181454e-001  6.5380363e-001  3.0097687e+000  3.0000000e+000
 -8.4599876e-001  5.2026126e+000  1.7597336e+000  3.8815798e+000  1.3526126e+000  1.2858760e+000  1.0698067e+000  3.9467762e+000  1.6306696e+000  1.7222317e+000  3.5229360e+000  3.4856436e+000  3.0000000e+000
 -2.7614581e+000  6.3592897e+000  2.3185794e+000  2.9043118e+000  1.9375040e+000  1.4401716e+000  1.2853647e-001  2.5505714e+000  2.6418236e+000  2.1024233e+000  3.2804674e+000  3.3290537e+000  3.0000000e+000
 -1.8277318e+000  5.1556878e+000  2.7319165e+000  3.4052850e+000  2.2900931e+000  2.8149641e+000  3.1507477e+000  2.9204817e+000  2.3042190e+000  1.1646782e+000  3.5843409e+000  5.8836653e-001  3.0000000e+000
 -1.1027388e+000  3.9411892e+000  1.1883106e-001  3.5167584e+000  7.1721553e-001  5.3078729e-001  1.0346564e+000  2.2137975e+000  8.9787220e-001  3.4783661e+000  2.6882105e-001  1.5150518e+000  3.0000000e+000
 -2.9411077e+000  4.6565173e+000  3.0740495e+000  9.0741625e-001  2.1038626e+000  1.7048374e+000  3.7576503e+000  3.0958450e+000  2.9625975e+000  3.5430425e+000  3.3490544e+000  2.6153620e-001  3.0000000e+000
 -3.3664649e+000  5.6075422e+000  6.2506203e-001  2.9167680e-001  2.0858463e+000  1.4925611e+000  3.7322191e+000  2.9492667e+000  5.6351508e-001  2.5328086e+000  2.3128498e+000  1.1102022e+000  3.0000000e+000
 -1.7953616e+000  4.4167681e+000  1.9937693e-001  1.6182315e+000  3.1153865e+000  3.8576492e+000  4.1864857e-001  2.5609287e+000  2.1138652e+000  2.1047334e+000  1.0289068e+000  1.0292190e+000  3.0000000e+000
 -1.7743034e+000  6.0965382e+000  3.7943053e+000  2.9124889e+000  3.4445242e-001  8.7830724e-001  8.0601228e-001  9.3656725e-001  3.4401765e+000  8.9924607e-001  1.1794070e+000  1.5807170e+000  3.0000000e+000
 -1.0539760e+000  3.7813023e+000  3.0611769e+000  3.3554930e+000  2.8375853e+000  6.1629701e-001  2.2126516e+000  2.9389793e+000  1.4394261e+000  1.8071547e+000  2.2617923e-001  2.5057236e+000  3.0000000e+000
 -2.9954026e+000  6.0375791e+000  3.9397340e+000  1.2150733e+000  2.0403304e+000  2.6613010e+000  2.9352124e+000  2.0619154e+000  2.0765663e+000  1.6900146e+000  3.1868706e+000  3.4293885e+000  3.0000000e+000
  3.2887128e-002  6.8739516e+000  5.8697765e-001  2.0111818e+000  2.0029832e+000  2.2605081e+000  2.4261470e+000  3.3507596e+000  4.8560055e-001  3.0048802e+000  7.5858065e-001  2.4641370e+000  3.0000000e+000
 -2.1571054e+000  5.5049154e+000  1.3398625e+000  8.1815609e-001  3.1170372e+000  3.8889742e+000  1.3442254e+000  3.9255311e+000  3.2235442e+000  2.9271358e+000  2.4331136e+000  1.9535697e+000  3.0000000e+000
 -1.1712878e+000  3.9652082e+000  1.9009526e+000  2.4818937e+000  3.6421498e+000  6.2146386e-001  2.1207385e+000  6.4655447e-001  2.9862831e+000  9.7531743e-001  3.6156857e+000  4.6467537e-001  3.0000000e+000
 -3.1404487e+000  6.2160741e+000  2.6850715e+000  3.6541936e+000  2.3261976e+000  3.2708311e+000  1.6810945e-001  3.6198890e+000  1.9536571e+000  4.2060333e-001  3.7204864e+000  9.7456308e-001  3.0000000e+000
 -3.2325978e+000  3.2105168e+000  3.7873290e+000  6.7951445e-001  7.0146712e-002  9.0316777e-001  3.6930323e+000  1.0432797e+000  3.4371038e+000  8.4061478e-001  2.4421555e+000  2.5540503e+000  3.0000000e+000
 -1.7692840e+000  5.3165741e+000  5.6525078e-001  9.9050436e-001  8.4607929e-001  1.5213372e+000  6.5599682e-001  3.0856173e+000  2.7729564e+000  4.6343376e-001  1.4289740e+000  3.2127971e-001  3.0000000e+000
 -4.5390119e+000  4.7731983e+000  3.0630357e+000  2.4362397e+000  3.2752584e+000  1.6041098e+000  6.5979238e-001  1.0218606e+000  2.2621397e+000  3.3304644e+000  2.8380598e+000  1.2130769e+000  3.0000000e+000
 -3.1477653e+000  6.3678842e+000  2.9854476e+000  3.6054869e+000  1.2676313e+000  2.4776172e+000  2.3710027e+000  2.7562035e+000  3.2064294e+000  2.8377237e+000  7.5518155e-001  3.2998206e+000  3.0000000e+000
  6.2441103e-001  2.8251545e+000  4.9413192e-001  8.1608832e-001  3.7600767e+000  3.5242818e+000  2.5110919e+000  3.7601242e+000  3.2148302e-001  1.0367864e+000  1.1998645e+000  1.0188287e+000  3.0000000e+000
 -1.0082001e+000  3.1564846e+000  2.7439704e+000  2.7530906e+000  8.0366330e-001  1.2195460e+000  1.3381311e+000  3.1152647e-001  3.7183605e+000  3.1552731e-001  2.4292728e+000  3.2317351e+000  3.0000000e+000
 -3.0155499e+000  5.3878719e+000  1.8932781e+000  4.1522692e-001  1.7864106e-001  3.5667446e+000  3.0585561e+000  1.6862062e+000  1.0796064e+000  5.5570009e-001  4.4032588e-001  4.2744605e-001  3.0000000e+000
 -2.7816122e+000  2.8959910e+000  4.0816118e-001  8.0626438e-001  1.4826713e+000  2.0259729e+000  1.2303028e+000  4.7914711e-001  3.6050802e+000  8.8058359e-002  3.2621666e+000  2.6024152e+000  3.0000000e+000
  4.7028046e+000 -3.7289800e+000  3.0146496e+000  2.7423878e+000  2.7813972e+000  2.5623584e+000  2.6491982e+000  5.1872939e-001  1.8632106e+000  2.8121089e+000  1.2437713e+000  1.3355908e+000  4.0000000e+000
  4.9344849e+000 -4.6144434e+000  3.4166509e+000  1.8464234e+000  3.6852626e+000  9.9212250e-001  1.5156775e+000  1.9627137e+000  3.8055378e+000  3.1337469e+000  2.5862618e+000  3.1201070e+000  4.0000000e+000
  3.3211926e+000 -2.8950428e+000  2.0322911e+000  3.1618859e+000  3.9543906e+000  3.8862445e+000  3.0323038e+000  3.6407498e+000  1.1685496e+000  2.6492523e+000  2.5260397e+000  1.2206245e+000  4.0000000e+000
  2.9946902e+000 -3.0682542e+000  4.3148645e-001  1.2360864e+000  1.2199068e+000  1.9216742e+000  3.2848851e+000  2.8266715e+000  2.4599685e+000  3.5737015e+000  2.3665011e-002  1.6714539e+000  4.0000000e+000
  2.9959374e+000 -3.9069312e+000  8.2118624e-001  1.6652637e+000  1.7946955e+000  3.3791848e+000  9.4034318e-001  1.5596039e+000  8.6090884e-001  6.5570158e-001  3.1911325e+000  3.5799253e+000  4.0000000e+000
  1.7418199e+000 -2.1511915e+000  3.1317354e+000  5.4920823e-001  2.0267030e+000  3.7721387e-002  2.7970492e+000  2.7159054e+000  3.8010141e+000  2.7337589e+000  2.5706319e+000  1.3784635e+000  4.0000000e+000
  3.6341761e+000 -3.0905549e+000  1.6187865e+000  2.0939544e+000  1.3957487e+000  2.3918395e+000  9.3398099e-001  3.1134081e+000  9.7190217e-002  3.3702423e+000  2.0947846e+000  2.2232240e+000  4.0000000e+000
  5.7931343e+000 -3.2005086e+000  1.6922940e+000  2.4074017e+000  3.7320573e+000  2.3973350e+000  2.4689932e+000  8.9509560e-001  3.6801874e+000  3.2024004e+000  1.6048710e+000  3.9675726e+000  4.0000000e+000
  2.2937410e+000 -4.8303682e+000  2.3571011e-001  2.3412932e+000  3.8092806e+000  3.7766878e+000  2.0295345e+000  9.6217164e-001  2.0962577e+000  3.0212974e+000  8.5965591e-001  4.2169774e-001  4.0000000e+000
  3.5456849e+000 -4.5754113e+000  1.6310889e+000  1.9551191e+000  1.6974643e+000  7.7544133e-001  3.1406178e+000  3.6659469e+000  1.0043836e+000  5.0494443e-001  8.5131861e-002  1.6015877e+000  4.0000000e+000
  4.1446338e+000 -4.0677181e+000  1.7865157e+000  3.7025418e+000  9.4424412e-001  2.8164051e-001  1.3160121e-001  2.6611931e+000  1.8144248e+000  1.7925703e+000  1.6811497e+000  3.0754975e+000  4.0000000e+000
  3.9282664e+000 -3.3389685e+000  4.3096804e-001  2.6954797e+000  2.0711620e+000  2.5054624e+000  1.6447631e+000  1.6388784e+000  4.1325978e-001  1.0279214e+000  2.6078863e+000  9.9683248e-001  4.0000000e+000
  5.6669339e+000 -3.1549460e+000  8.2681680e-001  2.7722778e+000  3.4620005e+000  1.8565759e+000  1.3756864e+000  4.9634698e-002  1.3079436e+000  2.0862361e+000  3.1071716e+000  1.7672391e-002  4.0000000e+000
  3.1728428e+000 -3.8581884e+000  1.5694390e+000  1.1053726e+000  3.0709965e-001  2.5601419e-002  3.2465737e+000  2.7626408e+000  2.3417160e+000  2.9454353e+000  2.5749820e+000  5.1505268e-001  4.0000000e+000
  4.1163122e+000 -5.1909814e+000  3.5741524e+000  3.4707568e+000  2.6077463e+000  1.2703631e+000  1.6074226e+000  2.3666048e+000  3.5188392e+000  7.4713899e-001  1.2115269e+000  2.0617857e+000  4.0000000e+000
  5.4783681e+000 -2.9731987e+000  3.8064330e+000  1.7887956e+000  2.6244143e+000  3.6554411e+000  7.4064417e-001  3.1422298e-001  2.2508809e+000  3.1740084e+000  3.6926292e+000  3.3657053e+000  4.0000000e+000
  4.2635867e+000 -3.5040841e+000  2.4119445e+000  3.9272027e-001  1.9589100e+000  1.2054470e-002  2.3522845e+000  3.2519007e+000  1.5612655e+000  8.0225712e-001  2.6931715e+000  1.5460201e+000  4.0000000e+000
  4.2338195e+000 -3.6153036e+000  8.0040170e-001  3.0532198e+000  2.5791152e+000  2.9732822e+000  1.9108021e-001  1.1779181e+000  3.7899751e+000  2.6758788e+000  1.0732636e-001  1.1927404e+000  4.0000000e+000
  4.3337802e+000 -2.3801860e+000  2.5919389e+000  1.2747094e+000  1.1448933e+000  2.0859568e-001  5.5397042e-001  3.5587668e+000  2.8683403e+000  2.7852391e+000  2.4187318e-001  1.9631632e+000  4.0000000e+000
  3.2815892e+000 -4.0165360e+000  3.4698312e+000  1.0532109e+000  3.3112719e+000  2.6218714e+000  8.3240820e-001  2.4594467e+000  3.6630938e+000  1.2798200e+000  1.7787272e+000  3.7313076e-002  4.0000000e+000
  3.0525293e+000 -4.6262952e+000  2.2234670e+000  1.8852736e+000  1.1036181e+000  5.1293896e-001  1.3625801e+000  2.3602209e+000  2.1869466e+000  1.3402700e+000  3.9580241e+000  2.7510295e-002  4.0000000e+000
  2.8689127e+000 -5.1471499e+000  1.1584158e+000  3.7272351e+000  2.9323946e+000  3.4754750e+000  1.7841632e+000  7.8725875e-001  1.4370976e+000  3.7111353e+000  1.3149610e+000  2.8423577e+000  4.0000000e+000
  3.8436591e+000 -3.1162987e+000  1.5989507e+000  1.2634336e+000  2.5878820e+000  1.0982132e+000  1.1725908e+000  3.2371379e+000  3.3222066e+000  1.6006167e+000  1.7279505e+000  2.2992432e+000  4.0000000e+000
  5.5749596e+000 -2.2243702e+000  3.5756533e+000  2.4863617e+000  2.1950388e+000  3.6140546e-001  1.7060620e+000  1.0335642e+000  3.9017774e+000  2.2853112e-001  5.8960792e-001  2.9227295e+000  4.0000000e+000
  4.1423278e+000 -3.3389475e+000  1.5245212e+000  1.5075335e+000  2.2306702e+000  1.0150588e-001  4.9618522e-001  2.6691177e+000  1.3743793e+000  2.5373716e+000  1.2374814e-001  2.6001446e+000  4.0000000e+000
